,movieId,rating,userId
16241,4034,5.0,19100078
80671,474,4.0,9896199
30676,4033,3.0,2751001
80019,69406,4.0,18135813
57910,4878,5.0,8422556
15671,2391,4.0,4798196
82148,5378,4.0,15536088
56046,1682,3.5,11427890
73021,2367,4.0,8952956
58958,1010,3.0,19049748
20371,858,5.0,2981686
15330,2918,4.0,13821811
21791,1225,4.0,6025885
38394,356,3.0,8004085
2075,3052,3.0,15882955
1327,36,4.5,1004145
25529,10,4.0,19668290
35746,1907,3.5,14458765
56292,7569,4.0,6200381
7227,165,4.0,15225674
72102,1296,5.0,12047057
79409,1927,4.0,5448762
57307,1197,5.0,19024994
23637,7254,3.0,5721490
84926,50872,4.0,3473115
47158,377,3.0,2683150
41162,2813,4.0,11747181
84991,2723,3.5,6333353
39401,1252,5.0,9936993
966,736,3.5,5681054
33429,3388,3.0,17920523
12926,1210,5.0,5502201
56081,32,4.0,11592760
46290,2542,3.5,4159634
40141,80094,3.0,15146302
69961,858,5.0,13078836
30652,25850,4.0,9714953
11159,1892,3.5,3981743
51198,5812,4.0,14537155
76344,8807,3.5,13098785
27930,595,4.0,12540290
15200,60069,5.0,9268317
44615,5120,4.0,16351791
60444,2761,4.0,1950068
72501,69757,5.0,14406309
76940,3863,4.0,1590986
41610,1207,4.5,7432393
74484,1914,3.5,19017331
17430,1127,3.0,14485771
3432,72226,5.0,8907537
85318,2144,4.0,12028786
32801,7153,4.5,2533443
68718,224,4.0,16772261
25770,4734,4.5,7120139
20759,4642,4.0,13618666
15810,555,4.0,1121435
42920,4446,4.0,5113557
49902,44731,5.0,12094440
52606,48774,4.0,5018791
6075,61352,4.0,19446446
46134,1754,3.0,8526163
20378,4226,4.5,1534243
2153,1198,5.0,9889877
74908,1367,4.0,13484803
47022,5679,4.0,17468548
13127,3082,3.5,1602648
40410,1959,3.0,17090907
52879,193,3.5,14621957
38383,48385,4.0,2572843
7714,2706,3.0,13492893
50521,4068,4.0,14184822
33419,6863,4.0,13689268
84739,2858,3.5,15663861
48546,880,3.0,16166650
1119,653,5.0,16904784
67380,5618,3.5,19363180
33787,4681,3.5,9027487
43278,1321,3.5,10276520
72362,3723,5.0,4673602
3531,3814,3.0,6688703
65089,47200,3.0,11018744
34924,2997,5.0,10518670
11476,1280,3.0,1671839
69505,1276,4.0,301445
43250,2384,4.0,4105642
24207,1207,4.0,15233336
556,3384,4.0,2670057
47682,3535,5.0,8171438
78675,2301,3.0,4906770
41749,45501,3.5,5813239
67211,33166,5.0,1338493
70564,1466,4.0,16341378
21888,4361,3.5,3313978
32793,2287,3.5,1752712
37413,64614,4.0,2781095
11785,293,4.0,11089543
73838,750,4.5,5497681
1063,2692,4.5,4875764
86821,2115,3.5,3866509
26996,1228,4.0,18806454
17507,2028,4.5,12055077
29152,6333,4.5,17642026
85467,141,3.0,17653260
43284,4452,3.5,10910099
36670,904,4.0,10649552
22114,5816,4.0,15459663
20806,898,3.5,4518163
69495,786,4.5,580033
40843,1449,4.0,3114728
43746,74948,3.0,17848939
24091,1344,5.0,7706693
79926,56174,4.5,9240973
72292,1757,4.0,13598984
15699,57669,5.0,18159585
58161,187,3.5,10516706
58225,96975,4.0,4453687
27821,272,5.0,9973339
82025,34,4.0,4572226
57514,377,4.0,17996323
28413,6365,4.0,13150812
54519,356,5.0,12790264
71736,5265,3.5,7466845
42908,74750,3.0,12172634
67318,2096,4.0,18242690
77110,1527,4.5,3165058
57874,1954,4.0,17653064
37568,367,3.0,2912369
30389,1356,3.5,19824515
9135,2791,5.0,8175796
30591,1208,4.0,15691759
62688,2763,3.0,2800152
6751,3529,3.0,7092438
41601,2194,5.0,8673477
44069,4641,3.5,14925923
34099,371,3.0,12462258
69327,6947,5.0,19259840
9293,62,3.5,2237567
43651,515,5.0,3671741
27150,26743,5.0,16900588
51534,91104,3.0,3305959
53298,1104,3.5,16868438
67315,2428,4.0,3128999
67788,61323,5.0,10037815
975,4226,4.0,11733822
43997,1198,3.5,9696163
15945,185,3.0,4954582
47922,72011,3.0,11709495
44592,66203,3.5,7676508
14480,2058,4.0,4585515
30773,454,3.0,6880024
9190,500,3.5,1835066
36335,2405,5.0,6189540
86013,1461,4.0,12247880
34789,3793,4.0,7692351
4477,1810,3.5,1886021
39003,4970,5.0,2954770
4018,1234,4.0,18736155
37041,7981,4.0,3793102
5612,8376,3.5,13663264
55675,457,4.5,18167318
40031,6502,3.0,4471887
37565,87306,3.0,6822299
51605,5414,3.0,13563978
64914,296,5.0,9905987
10140,7116,3.0,19729104
80308,1199,4.5,13785661
7590,367,3.0,19827533
87481,2059,3.5,14570287
2483,552,3.0,6346712
44045,805,3.0,12330627
34205,2762,5.0,18514739
47934,60074,3.0,643098
50553,63082,5.0,12652507
34301,36,3.0,8407857
79096,71129,3.0,19404599
44832,778,4.0,18155852
14909,2580,4.0,7609514
84176,8645,4.5,17428273
2017,2021,4.0,15388936
38903,388,5.0,6772789
81780,1371,3.0,9678178
86665,2400,3.5,8329235
45505,8633,3.0,15633605
40113,2572,4.5,9811255
64047,27816,3.0,12821628
21123,1396,5.0,13210573
29809,2739,4.0,14527528
69084,5816,3.5,5573552
53412,318,4.0,1223954
11141,2245,4.0,18015934
19142,46578,4.0,19580380
2280,1748,4.0,17293266
11252,367,4.0,12291888
74434,11,4.0,4757492
63191,480,3.0,7688528
33476,2088,3.5,14276304
37136,1732,4.0,91087
71796,282,3.5,521879
21899,1375,5.0,13340865
74818,37727,3.0,7163790
39644,1673,3.0,7888922
17875,1173,4.0,1948462
82789,225,3.5,18905739
38461,52375,4.0,11721711
72405,2034,3.5,14448086
5886,293,5.0,19968862
58686,1629,4.0,19921604
58833,25927,3.5,16260167
36519,6333,4.5,10981970
59582,440,3.0,11681562
85357,2000,4.0,13231328
29739,2424,3.0,5271480
83900,3263,3.0,7382883
27241,2580,4.0,2874613
38716,1092,4.0,381961
11307,2997,3.0,6148836
53255,4149,3.0,357081
42695,3198,5.0,2363430
48484,8636,3.0,4970621
22608,26285,3.0,1646460
13242,6380,4.5,776498
20942,111,4.5,12775369
82958,1212,5.0,18975913
67245,2421,3.0,17790589
8365,5816,4.0,9344384
33263,3247,3.5,1558015
74089,2457,3.5,16557096
37935,942,4.0,12804107
76033,3830,4.5,1054370
15381,1633,3.0,9327453
13096,3160,5.0,18050744
30418,364,4.0,15022529
86714,296,3.0,6727671
78933,3060,5.0,15953057
79563,452,3.0,2050694
31864,1136,4.0,274888
40812,1732,4.0,16896140
70125,800,4.0,18882682
80225,380,3.0,7086615
57104,904,5.0,5660228
66504,1608,3.5,8406284
21229,3798,3.0,14747050
61350,5665,3.5,7923732
74587,1060,4.0,2843803
49969,11,5.0,18924368
38769,2701,3.0,836616
16964,97870,4.0,13414075
9307,4643,3.0,1058103
36432,2248,5.0,16599014
76575,1063,3.0,1095431
69892,736,3.5,262082
40640,377,3.5,16940309
26548,5903,4.5,15841536
36091,48780,4.5,17956798
2912,2987,3.0,18370463
76439,2918,3.5,13545349
46078,1499,4.0,1590432
66057,2005,4.0,17653064
31561,335,3.0,19210063
77096,1304,5.0,9494448
83510,1136,4.0,298498
24295,1797,5.0,17945832
35897,1921,4.0,13793751
1549,6854,4.0,5032346
28952,3556,4.0,15473381
63262,1196,4.0,19903565
9199,609,3.0,133558
15597,2085,3.5,9278730
21543,1635,4.0,18216828
46139,7076,3.0,13152581
8962,1573,5.0,13332311
31909,68358,3.0,16405854
60269,315,4.0,12466420
80563,838,4.0,13327238
71946,4975,4.0,1809168
11575,8636,3.5,7146072
71789,673,5.0,16366400
85532,155,3.0,14113667
39126,3481,3.0,12442773
10733,5794,3.5,14875110
73954,446,3.5,9131150
77669,50,5.0,1366981
80926,648,3.5,11191276
48208,1264,4.0,14765054
2396,4774,3.0,8187977
31337,1183,5.0,14206826
53345,527,5.0,16916608
15634,5809,5.0,16420553
21846,1729,4.0,15155501
13741,3471,4.5,1605398
65017,1407,3.0,4439184
34179,2087,4.0,10664090
12405,10,4.0,15094329
1450,44709,3.0,12273455
60798,4022,4.5,133272
39194,832,3.0,10313919
53796,1580,5.0,9482071
23858,541,5.0,15228263
52225,2231,3.5,13232738
11911,1944,4.5,3632358
45691,8874,4.0,5436510
75668,3256,3.5,2050266
299,4499,4.0,11322620
60266,1947,4.5,2701134
15604,741,4.0,3026551
58527,3510,4.0,5793432
86950,750,5.0,7496868
3252,7018,3.5,12243718
69824,838,4.0,14576874
52475,2528,3.0,2857253
63126,595,4.0,6817941
17638,5902,4.0,11423800
27324,1449,5.0,10576270
12557,1693,4.0,1650817
37906,3996,3.0,9961748
80306,2291,3.0,16765848
72655,380,3.0,1433063
16128,5064,5.0,2892813
3921,3203,3.5,4194444
52816,4121,4.0,19112098
76677,47044,3.5,10379181
34209,272,5.0,8655010
77960,2357,5.0,15755182
45283,33166,5.0,2688847
25665,265,4.5,1168551
25167,904,3.5,19996563
49824,2928,4.0,2889579
8231,2424,3.0,2286809
26361,40819,4.5,14107345
47758,33495,4.5,3007226
5180,2797,3.0,5702076
77182,7502,4.0,4996358
22521,3738,5.0,17744384
79450,2643,3.0,10978666
28025,926,4.5,16228250
46156,2616,3.0,194372
33107,1966,3.0,6180699
68124,1197,3.0,2277379
47257,44555,4.5,19298775
52325,1097,5.0,12008872
66050,2369,4.0,1192520
41286,7361,4.5,12591210
36477,6863,3.5,2683150
9783,3551,3.5,2176824
64871,1101,3.5,7465434
53205,733,3.0,11904031
49002,1416,3.0,6506579
67197,1265,3.0,17145257
28109,1148,5.0,12028982
85009,60069,5.0,18844372
15850,4995,4.5,9880875
49025,242,3.0,7082453
81383,2518,3.0,10131332
36898,1129,3.0,10189486
76962,1556,3.5,6412009
57667,26258,4.0,5040079
75306,1089,5.0,15326496
20079,1238,4.0,7097974
82196,1580,3.0,19559091
82379,3396,5.0,15764325
1501,1876,3.5,11047661
64304,4105,4.0,172922
49952,1653,3.5,14230599
20091,527,4.0,14124437
59155,3134,5.0,9743350
58764,2424,4.0,11719318
11344,7153,3.0,7665632
47837,2282,3.0,983214
1588,95,3.5,4569762
11894,94,4.0,1717615
70931,1997,4.0,8004872
5747,1876,4.0,8804821
4104,527,5.0,6375592
47238,1466,4.0,4427522
23418,32587,4.0,11566756
40457,593,4.0,14965162
14880,4410,4.0,16566436
84465,813,3.5,6211580
5882,1028,5.0,5656228
83097,8984,3.0,17555743
17025,76093,4.5,1860284
53741,5380,3.0,402982
10295,1270,4.0,12510266
46234,999,3.5,2317886
75795,5159,4.0,10740943
46387,3849,3.5,18351048
11222,1343,3.0,3031391
3133,3635,3.5,14890631
50081,2542,4.0,10823619
13963,7153,4.5,16333948
63049,110,4.0,14006790
70719,4176,5.0,7833252
85153,3994,4.0,3334733
64467,541,5.0,17140970
81098,3499,4.0,5363265
52452,7847,4.0,6988865
45053,1653,3.5,19720031
6480,5267,4.5,15546501
34919,1256,4.5,8342595
61002,2060,4.0,17778766
87330,5902,5.0,16637325
52464,6537,4.0,4154365
59978,2997,5.0,12726771
13105,1032,3.0,17353026
33044,1617,4.0,5940584
58866,2717,4.0,12578047
79127,2997,5.0,5537403
72322,2707,3.0,9924883
140,3089,5.0,11323336
71739,236,4.0,7535179
40043,6218,3.5,7354986
12334,223,5.0,11560771
29458,2717,3.0,10925298
45750,4327,4.0,227343
70756,2987,3.0,5925527
36868,4720,5.0,17352044
7393,2313,4.5,153865
33220,7347,4.5,17736884
58478,2583,4.0,18378483
24430,32587,3.5,12981157
71024,780,4.0,5988325
58148,316,3.0,18618079
82295,6533,3.5,3976332
57014,4308,3.0,2660002
64258,1197,5.0,12578047
77306,69,5.0,1971448
5264,2454,4.0,7196992
7610,42,3.5,9267406
55966,951,5.0,3137714
84235,8684,4.0,12619108
44103,2243,5.0,12324501
49237,2405,4.5,6717119
8119,3977,3.5,5200128
85953,923,3.0,12740755
55422,5434,4.0,7177935
61658,2922,3.0,4408072
11275,456,4.5,17199482
81570,7139,4.5,14526475
45180,590,3.5,11657235
80967,4344,3.5,11481883
74360,1285,4.0,19413742
83529,3246,5.0,7091455
79098,1303,5.0,15386614
39283,43910,4.0,6294095
8376,27728,5.0,12461543
17367,1247,5.0,7094473
38956,2707,3.5,768120
20340,1200,4.5,17525094
18678,1082,5.0,11010367
5483,2002,3.0,10499971
8404,3717,3.0,18651907
64951,2324,5.0,15074557
20159,1994,4.5,3651772
14673,6122,3.5,3151502
27633,953,5.0,11470488
54651,51540,5.0,11735786
41048,7254,4.0,7377060
37697,3578,3.0,12254202
15212,51562,3.5,8451149
7080,539,3.5,15843430
66681,260,4.0,13813433
66972,81591,4.0,10006023
20191,1407,3.0,5183731
42281,71535,4.5,16011478
39648,480,4.0,428165
11621,1997,4.0,8344755
12345,1375,3.5,2033334
10287,8914,3.0,14818850
17901,33660,4.0,16758544
56818,2407,3.0,3266666
68455,2078,5.0,19061606
38810,7373,3.0,8597319
18371,7419,3.0,5188733
19711,3156,3.5,19348642
61089,8784,4.0,3453897
58460,95,3.0,18996864
21710,96314,3.5,1547960
35632,1459,4.0,13726882
81225,1733,4.0,14745015
64613,5618,4.0,11367415
20831,261,4.0,15817960
84260,47122,5.0,7729589
3329,4239,3.5,13748761
25858,2959,4.5,2680112
59060,3176,5.0,2663896
31082,914,4.0,14902650
31230,1593,4.0,9686037
85864,593,5.0,6601170
17280,410,3.0,13036989
5827,927,4.0,10274268
58086,10,3.5,17973266
43586,2085,3.0,7321158
5433,53000,4.0,18290930
35149,1290,4.0,11657397
73835,59022,3.0,463529
52862,260,5.0,2927194
52549,543,3.0,8212142
39921,1032,4.0,16699211
42932,1721,4.5,12269259
77977,4896,4.0,2335800
30317,7309,5.0,19781132
30803,312,3.5,12638880
61029,4979,3.5,12693996
28691,5220,4.0,15583542
45811,969,4.5,10223777
49273,4645,3.5,5487198
75960,802,3.0,19096507
39772,830,0.0,8521610
53309,4643,4.0,9361119
26348,1206,5.0,8657866
1842,5954,5.0,11719318
61672,1345,3.0,15242534
41608,553,5.0,7635018
35765,3067,4.0,7241625
7511,50886,5.0,5160316
34698,1645,3.5,3476062
81175,65130,3.0,3633431
76555,635,4.5,2854931
24231,3857,3.0,17350991
31943,1484,4.0,4138255
21897,1206,5.0,17428273
71965,8958,4.0,11012332
7645,79695,3.5,15759343
61162,1097,3.0,12966065
37708,69526,3.0,9205877
45966,780,3.0,16268258
18477,441,3.5,18439583
55780,1234,5.0,17886071
80785,745,4.5,2268448
10181,4814,3.0,15309832
8851,7943,4.0,11378185
55078,2890,3.0,18108182
46101,100,3.0,4499392
64948,2454,3.5,2419262
48944,1954,3.0,3467579
55530,2012,5.0,19105151
29778,953,4.0,12357971
74477,2467,4.5,10037815
65150,5013,4.0,5204843
76410,66097,4.5,11780580
35877,30707,3.5,18238832
57881,5152,4.0,17422737
38546,50742,4.0,4111178
67571,8961,4.0,2562485
10473,2028,5.0,13967855
47653,1954,3.5,19169002
6946,1278,3.0,17121913
2130,4880,4.5,15082576
48098,46723,3.5,14884862
36925,318,5.0,12584031
55614,6526,4.0,11742537
84001,34150,4.0,18558284
36873,79599,3.5,19069788
68839,5378,4.0,16865491
72382,2302,3.5,11822891
25990,3565,5.0,9543242
12567,2140,4.0,11837198
66689,7713,3.5,230290
34973,1732,5.0,3358576
12157,832,4.0,19935750
44599,2922,4.0,12163203
9771,2134,3.0,4242613
73264,1025,3.0,5601879
35728,3910,5.0,10106845
75339,1474,3.0,18825582
69997,7090,3.5,3338
42560,805,5.0,16404247
16103,593,3.5,14060657
14324,3147,4.5,3083293
72904,5668,4.0,18264407
33551,89759,5.0,3453897
57303,69306,3.0,749975
22274,186,4.0,5937405
79968,2384,5.0,14476216
75193,1089,3.5,612092
47617,236,4.5,9623667
18998,2231,3.0,8749615
4200,5952,4.5,18186108
21677,8949,3.0,19356375
61807,6001,4.0,7924285
80354,2396,4.0,15023869
11047,70802,3.5,4144738
56253,6428,4.0,7256128
52829,4886,5.0,18463623
8423,4995,4.0,6038101
63138,107,3.0,6960091
44084,57274,4.5,6775344
73213,4105,4.0,7286061
50774,1206,4.0,15883741
3195,79702,3.5,6018545
85120,2144,5.0,5108842
35766,4681,3.0,2956931
64294,434,3.0,9916168
68923,79720,3.0,1701863
21283,1193,4.0,2705582
67368,1291,4.0,3706551
418,3000,4.0,4264189
32289,65810,4.0,7345787
11300,4874,3.5,8951777
70339,110,5.0,1855140
40052,917,4.5,4740561
19256,4963,4.5,1717348
6260,3448,4.0,537632
41311,37741,4.0,2166377
12071,7,4.0,14200933
51154,74416,4.0,4516394
10318,1694,3.0,13733079
60691,3101,4.0,8029198
49323,2028,4.0,18010594
23745,56174,4.0,9172049
58864,1968,4.0,12547327
62546,2424,3.0,1730421
9350,3409,3.0,13718737
69371,3641,4.0,282711
74934,1296,4.0,8356579
54909,3258,4.0,11321996
12761,3418,4.0,5942120
15502,2005,3.5,3558809
69281,30793,4.0,8973424
122,62849,4.0,2398240
52619,5772,5.0,6662537
76943,1527,3.0,15784652
57100,6807,5.0,14351264
48293,785,4.5,5447548
12995,144,4.0,7312388
61665,4878,4.5,14760964
30248,1120,3.0,7497851
34491,3972,4.0,7292545
59088,1270,4.5,2352821
20085,1580,3.0,9055546
57280,2764,3.5,5173675
9322,79132,3.5,12981157
23789,2617,3.5,3238269
44026,1186,3.5,15286417
39650,2670,4.0,7365665
37430,224,3.0,5826241
56341,1093,3.5,3245216
63023,3916,3.0,9363084
24456,5890,5.0,5641957
46418,1019,4.0,5588519
54916,4815,4.0,8352488
11402,33660,4.0,348562
87463,50601,4.0,915434
28108,908,4.5,3533501
7842,3168,3.5,14135349
17898,2357,5.0,2561145
59175,5334,3.5,18468267
26659,2804,5.0,382943
38581,111,3.0,18386412
85513,25842,4.5,8903679
7456,3578,4.5,19978775
71429,587,3.0,10043870
61893,6188,3.5,19636927
62211,509,4.0,7673561
32734,40412,4.0,12908661
43949,3087,4.0,6993848
47319,1243,3.5,4812341
19321,5107,4.0,7744913
10579,71535,4.5,11242125
5447,457,3.0,14451819
2925,919,3.5,6653822
18167,3993,4.0,7531678
78145,1259,3.0,14633156
52160,362,5.0,4914074
85160,2791,3.5,3317158
84955,1717,3.0,18914974
48522,1372,3.0,13518005
70014,2716,4.0,6495275
21648,3684,5.0,14229063
86913,2947,4.0,2874613
72686,862,4.0,6544427
11728,1254,4.0,11854612
40597,3534,3.5,998770
31888,915,4.0,2578666
42767,919,5.0,14254014
26725,2423,3.5,4975604
55617,2066,3.5,8914574
12991,103228,4.0,19921961
57385,1262,3.5,4603161
39716,3421,4.0,402982
57757,4467,4.0,7206851
34315,4664,4.0,184942
87445,4018,4.0,16447343
23533,3020,3.5,17198695
13264,156,4.0,17360975
72652,2240,4.0,17088872
41421,570,3.0,12839970
13300,30825,5.0,8984319
5014,5505,4.5,14660857
63936,4677,4.0,9473140
68180,350,3.5,16341449
62431,1527,4.0,12308461
26468,2539,4.5,7755612
1664,266,4.5,18119864
11062,32,3.0,13927347
26119,1208,4.0,4643668
60248,2683,5.0,16357488
28496,7147,5.0,15897851
82252,6541,3.0,10655088
39211,3052,3.0,991305
642,1321,3.5,13660745
1299,3683,3.0,4633256
74740,1209,5.0,12219946
12693,75341,3.0,15308154
22493,253,3.0,12188673
67127,7569,4.5,6081485
58971,1597,3.0,17192444
31626,1419,4.0,13166923
10335,2699,3.0,3781706
26512,31,4.0,9024897
21361,1304,4.0,12311303
48395,4865,4.0,3487724
71602,3081,3.5,12195262
76411,586,3.0,18388734
29562,480,4.5,4720164
1598,2699,3.5,3287224
47314,356,5.0,19496651
38497,2490,4.0,13330809
56179,2003,3.5,17525452
85387,6305,3.0,4085337
7651,6620,5.0,8127501
27859,78218,4.0,16086009
11875,296,5.0,12665670
34641,34,3.0,10725387
84178,55444,4.0,6559126
1698,1994,4.0,5290965
73800,1620,4.5,14388325
52303,6235,3.5,1380179
55043,1291,3.0,470763
48175,6,5.0,19902350
75992,5989,3.0,489337
19282,2329,3.5,2672254
59191,608,5.0,16170025
35263,1500,3.5,8027233
31778,588,4.0,8780263
80045,480,5.0,4760439
31041,1517,4.0,13425737
84194,1480,4.0,10151800
4159,594,5.0,6006863
33665,2890,3.5,14606346
30082,1188,5.0,5269873
80069,4333,3.0,2930569
30797,2137,4.0,19321298
16091,2571,4.5,1690896
34140,3148,3.0,15237890
61960,2628,4.0,14741906
6001,2745,3.0,5197019
68713,293,4.5,3186241
35976,1388,3.0,12134252
49359,2058,4.0,19996563
63007,4020,5.0,18939138
67395,4699,4.0,8534254
36193,4643,4.5,9899861
10097,2810,4.0,9746583
67434,3483,3.5,14722849
5032,381,4.0,3421017
38435,635,3.0,18749444
59805,661,4.0,2300990
22687,2012,4.0,4188459
3215,1095,4.0,14296415
66866,3897,3.5,3792602
20432,296,3.5,6735300
71861,1641,3.0,874211
37032,2539,3.5,18742406
5705,145,4.0,17042542
15566,780,3.5,7910730
3640,4361,3.5,14698452
12798,3653,3.0,14385378
81380,1234,5.0,5567497
52552,3646,4.0,306876
67638,1197,3.5,19907262
63605,1278,3.5,134612
5943,1019,5.0,14784665
45371,96691,4.0,9678874
63691,7361,3.5,19623406
72520,1729,3.5,12184029
2635,288,3.0,1081643
47992,2788,3.0,14436066
54588,288,3.0,8525539
9319,3683,3.5,10278717
66855,1931,4.0,11625338
248,4995,4.5,15260609
68536,5219,4.0,10028385
48450,1615,3.0,8004247
32334,1608,3.0,18653176
86311,6281,3.5,2913351
67862,2683,3.0,15119708
76771,1213,5.0,14981826
21810,3091,4.0,2349945
79152,260,5.0,19170806
16332,2599,4.0,5488841
30732,4744,3.0,18001396
38223,2006,3.0,820506
72009,7072,4.5,9660300
80239,2324,5.0,2098631
20827,2390,4.5,5831672
75159,1997,5.0,17560725
30188,8973,4.0,6433192
56911,2706,3.5,3802890
524,4633,4.0,4681067
43240,611,4.0,3975904
5049,2021,4.0,3348360
19096,586,3.0,19531515
47652,858,5.0,18928887
78781,4223,3.5,691696
19132,3969,3.0,2593632
2723,2248,3.0,11893351
64102,3022,5.0,2065947
25039,3341,4.5,12593336
48794,508,3.0,4721146
60197,1580,5.0,3837109
17729,7137,4.0,12006621
72266,84847,4.0,6148479
13190,4720,4.0,17946618
33016,55908,3.5,3788673
78859,1937,3.5,18221114
51273,7444,3.0,7126890
78987,4255,3.5,7099188
40027,1219,5.0,10763859
52214,4015,4.5,16167632
83202,1587,3.0,12554007
79939,2672,3.5,14866233
61591,27731,4.0,4332040
20325,3698,4.0,2894581
75294,5171,4.0,13561656
35743,1212,3.5,13216699
6172,87306,3.0,1734904
64949,8636,3.5,17754439
83352,1246,3.5,13215878
27414,44195,4.5,7199385
68549,318,5.0,15228621
14799,1273,3.5,13244491
37150,2915,3.0,11299992
28563,5995,4.0,19210884
85348,54286,5.0,460386
86742,8781,3.0,12548380
57674,497,5.0,15984688
47468,32,4.5,670175
43064,4306,3.5,16400585
3524,4161,3.0,3070649
79654,31408,4.5,2560162
16498,1097,4.5,4964566
5855,5477,4.0,17546116
60095,110,4.0,124128
63064,2273,4.0,17613967
43910,2716,3.0,5361692
22633,227,3.0,8710518
69310,2571,5.0,4228825
70025,4308,5.0,15010242
22988,2313,3.0,17066243
72333,1225,4.0,9993092
4411,60126,3.5,1992898
58055,1240,4.0,16673313
41771,2194,3.0,5630849
87199,593,5.0,8194103
31549,2288,5.0,9236133
87262,1387,5.0,12171384
52932,32587,4.0,17448795
34438,8939,3.0,19083414
16416,4756,3.0,1205522
72185,33493,3.5,15089327
81519,7156,4.5,7737412
13111,648,3.0,13238007
46890,608,3.0,17552796
5295,5944,3.0,4407482
78014,440,3.0,11957897
84137,1641,5.0,17652278
6512,5690,5.0,17848939
72436,3852,4.5,19423173
19417,2263,3.0,11819873
47859,805,4.0,5701290
2312,63992,3.5,19236621
24276,2301,4.5,2509046
72988,1327,3.5,11633554
25497,2140,4.0,15164145
30114,8840,4.0,10749159
25625,1223,4.0,16417178
48838,2431,5.0,13041900
9817,3755,3.5,1931369
17519,8782,3.5,9176765
13523,1300,4.0,11976330
80828,95,3.0,12765010
56153,1591,3.0,18134635
1083,1203,5.0,7586295
75369,315,3.5,16838147
31546,1380,3.0,16563580
22909,88744,4.0,5488876
50032,2662,3.5,12176693
36310,2804,4.5,18589128
7915,46578,4.0,3836323
33066,7046,3.0,13116235
63464,3624,5.0,10050459
44962,4275,3.0,7561969
6711,3201,3.5,3281990
17451,1356,5.0,1717615
52943,1258,4.0,4138683
61516,5945,3.5,9412951
32218,261,3.0,8259757
10845,2080,3.5,17250169
6727,1645,4.0,1576357
32461,40826,3.5,4906770
23676,3949,3.0,9981001
82410,2064,4.0,18444727
2680,93840,5.0,1833923
79034,72226,5.0,12963868
10387,2407,3.0,3858060
57215,4299,4.0,15247607
33355,2318,5.0,7832894
78342,4310,3.0,17849010
35009,565,3.0,9002036
75380,1046,5.0,12849168
5408,2692,3.5,8206676
51520,3578,3.5,7876706
56311,921,4.5,14019525
25999,8641,4.5,1007253
19993,1784,5.0,1662408
85724,5060,4.5,15259698
15594,2161,4.5,18078678
54704,1608,4.0,4826220
83854,3070,4.0,2435568
18110,748,3.0,9548511
76670,61026,3.5,16566436
53242,508,5.0,3667721
13084,2916,5.0,5704398
30405,59118,3.5,19259482
11793,588,5.0,11703602
83314,1627,3.0,18385984
4965,11,5.0,16893908
22111,2391,3.5,12544648
8936,4963,3.0,13586964
62257,597,3.0,8123501
7548,79132,5.0,3003136
16657,3429,4.0,10605150
75134,2,4.0,18652264
64712,539,4.5,4347792
56826,2686,3.5,12857848
67974,4736,3.0,12120107
87041,82,3.0,6605527
75203,80219,4.0,12953526
35484,6550,3.0,18678001
34639,3822,3.5,16339771
25369,364,3.5,3272650
39892,380,3.5,2604760
12695,5572,4.5,8896570
76818,919,4.5,15025405
35180,1258,4.5,8970477
82060,41571,5.0,18551443
552,31658,4.0,7357504
46486,1939,4.0,8344755
31830,587,3.0,3780653
23766,2863,4.0,3472758
31039,519,3.0,11409549
4040,4014,3.5,5094787
25374,54286,4.0,15625943
82056,3424,5.0,12860563
47196,195,4.0,10925298
46080,2391,4.5,2038121
54091,6591,4.0,14457979
76133,55276,3.0,6137155
33057,83134,4.0,17435149
62824,98961,4.5,6588702
68762,2115,4.5,17260849
44839,2028,5.0,2112348
66862,1653,4.0,10785505
78903,1917,4.0,19576808
12805,588,4.0,3840968
64321,7040,3.0,3095671
84445,858,4.5,13197213
22336,319,4.5,17085139
68588,55820,4.0,18092858
30849,1704,4.0,12478636
25481,575,3.5,12261239
7680,1376,4.0,2851752
52174,55052,3.5,4672977
46082,1748,3.5,9404306
86473,69122,4.0,1509488
55776,4890,3.0,18761106
29320,6694,3.5,11052340
72892,56367,4.5,10307043
4582,5418,4.0,15743233
41775,1644,3.5,15981384
46109,1301,3.0,800733
44343,7215,4.5,5755156
76220,4841,4.0,6633229
10812,1231,4.0,8288441
49968,1552,3.5,1641387
7605,485,3.0,8720502
58524,38798,3.5,7170273
24252,3752,3.0,18122453
39409,44761,3.5,854172
13035,4034,4.0,9756639
17000,165,4.0,4287836
76820,1676,4.0,12177349
54767,509,3.0,5405575
78060,562,4.0,14755624
67312,5673,3.0,7860792
79192,260,5.0,15199508
40807,33794,4.0,13553278
26221,6003,3.0,3455111
20258,1649,5.0,3717160
51465,1302,4.5,13379694
22284,3549,4.0,4605625
72962,266,4.0,12340253
43684,908,3.5,16274384
33121,2028,5.0,7959453
18747,4993,5.0,1886575
53745,1097,5.0,479478
62088,56949,3.5,14134135
17588,2135,3.0,12827325
18857,45517,5.0,4836597
32128,260,5.0,11817551
70270,3623,3.0,6357392
71996,2511,4.0,16456274
52270,2080,3.5,3083918
32439,1956,4.0,2939571
23980,1608,4.0,14380376
39834,2023,4.0,17292284
49979,2231,4.0,16429984
47499,3300,4.5,15591562
