movieId,rating,userId
40819,4.5,19676844
4725,5,18063121
5782,4,8334504
2432,3,5379767
353,3,4506339
69481,4.5,4689087
2313,4.5,8127002
99813,3.5,6270484
3266,4.5,4059865
300,4,10778896
1249,4.5,18707043
10,4,9263869
52644,3.5,3440698
102445,5,4547758
923,4.5,3152681
2166,3,16102869
4954,5,18564731
2574,3,10203828
1345,4,5734850
1393,3.5,18864321
2046,3,10080287
4727,3,711306
2761,3.5,2094344
2788,5,1223239
1259,3,5708952
2012,5,15994028
1258,4,14809420
531,3,12146630
431,4,4973176
2696,4.5,13056670
2188,3,6166161
1307,4,11429497
597,3.5,2608760
1307,4,4046702
3421,3.5,9888537
1594,5,9041829
1047,3.5,13974535
37384,3.5,3690012
1200,4.5,4475887
153,3,12645273
608,4,19004168
5415,3.5,12906339
1221,4,6815976
780,4,14094771
48516,3.5,13012501
595,5,988125
1954,3,7440055
3259,4,7825232
8495,4,2142997
800,4,14033671
5782,5,17016805
3510,4,17729685
3088,4,19006007
327,3,15824444
2617,4,11234534
55247,4,12617929
2058,3.5,3451932
5486,3,16854454
1278,3,13300519
784,3,13560245
6787,4,4064419
1784,5,19289864
91535,3,2179504
2826,4,740776
3457,5,10487594
314,4,4581228
64614,4.5,15995726
1268,4,19868165
2248,5,16599014
1370,4,18250780
5015,5,2322440
74,4,9200895
1950,5,15151143
908,4,18966840
3175,3.5,8728522
2722,3.5,172494
1918,4,11910086
3499,3.5,16459917
56156,3,9852284
2641,4.5,19446446
4034,4,16141574
3267,4,9030524
31035,3.5,857547
1884,3,13741099
3578,3.5,19039764
2916,3.5,5665301
1136,5,16444593
7584,3.5,9745797
1466,4,8791104
186,3,12938041
3740,3,4293925
3710,3,12616518
2571,4,3064165
2617,4,938420
1130,3.5,19154660
1200,3,15620961
5548,4,8500588
4641,5,6555106
440,4,19140515
3654,3.5,9926152
2002,4,12669242
1197,5,14773769
34405,4.5,734293
7028,4,18206148
661,3,3318069
4085,3.5,8488014
7090,4.5,790839
480,3,1029882
4010,4,8496426
5060,3.5,5334973
32,3.5,19133120
4011,4,9348046
4896,4,4471887
6863,3.5,2683150
1240,4.5,16676975
72998,5,776498
65088,3,10762161
832,3,4936935
52042,4,4365796
81834,4,15430355
5015,4,16912875
2408,3,13650100
2020,4,7318836
2784,3,5926796
2731,3,1560533
2133,4.5,10477967
165,5,19451232
2329,3,8442701
54286,4,5008735
1885,4,11197830
367,3,5868446
1676,3,4979336
1276,4,1058103
2941,4,8330484
3793,4,10361534
1305,4,1575108
1230,5,16640629
50,3.5,16091207
52375,3.5,9871802
1179,3,13377210
87430,3,19923372
72998,4.5,8130019
1206,3,15068859
1162,4,17374335
4963,4,7170273
57526,4,6808082
1784,3.5,13901611
26253,3,5956961
54503,5,5425811
1197,4.5,14312454
3525,3.5,2983026
33004,4,8515751
81845,5,6187218
1968,5,10928174
329,4,2008222
6333,4.5,10981970
377,3.5,5160316
2012,3,12204979
2424,3,2777095
464,3,7041946
4246,4,17315860
1748,4,6660930
2167,4,14252764
41566,4.5,12963511
2003,3.5,9358180
26662,3.5,16595014
70,3.5,8840739
2502,4,10368768
87194,3,13177531
2076,3.5,5313951
55280,4.5,6856876
17,5,18575643
1197,4,10277019
328,3,10552070
16,4,16086991
296,4,14842890
1293,4,10361534
2117,3,17773300
104,4,9676839
98809,4,3455111
1246,3,16181778
6331,3.5,12180724
106330,0,17190318
923,4.5,233665
5989,3.5,13269442
53953,3.5,10196433
2716,4,12210748
8807,4,8410375
440,3,2612422
2000,5,15033853
1608,4,10903777
38038,4,661959
2762,3,13461816
2997,5,12744845
185,4,5132186
6934,3,5337562
54503,3,12526930
5110,3,2828836
296,4,15304492
1641,4.5,4383871
1892,4,10423189
5820,4.5,18860391
1247,3.5,4605625
908,3,11822694
89864,5,18649317
1265,3,7309567
3081,4,15499813
432,3.5,8772601
1884,4,18223704
1968,5,6222028
7139,3,11957897
1625,4,18697683
3098,4.5,12368670
1049,4,1795451
1964,4,8982979
1580,3.5,3855738
1307,3.5,16586279
482,3,9712756
56174,4,7594119
124,5,10437959
2953,3.5,19253785
1073,5,13566442
1228,3.5,16476385
1952,4,16344396
33830,3,5285821
590,4,7063592
293,3.5,9496484
364,5,4377388
2240,5,2268573
595,3,11867614
1380,5,2176396
4878,4,5740548
366,4,13795520
2003,3,18574786
5349,3.5,12123643
64614,4.5,17177120
5899,3,6703598
64030,3.5,17848904
79132,3,15955022
36,3,8460972
318,5,10827710
1682,3.5,6127261
27741,4,10435208
48159,3,1627206
1256,5,9253975
293,5,5340313
1192,5,2832765
3386,3,10404918
324,4,10112275
1682,3,223056
3649,5,4821772
3499,4,408126
5349,4,19084754
2115,4,3080276
183,4,16754257
944,5,13029593
1617,3.5,4800841
11,4.5,5572212
2706,3,18664284
2700,4.5,16859990
2243,3,11639680
21,4,10193486
452,4,9588857
2518,3.5,9966373
3062,4.5,16120677
1207,4.5,18702594
2529,5,11703798
3926,3,975819
1895,3,10436281
555,4,1417668
6552,3.5,2357250
1260,4,3567811
1064,3,16884548
4994,3,15151410
24,4,5045777
49272,5,13140132
1284,4,14476216
1377,4.5,17084585
380,3,14633976
4423,4,901716
2947,3,17793964
275,3,15673130
1396,4.5,7322640
1960,5,644937
2236,5,9049581
2324,4.5,13881571
3000,4,11598261
1876,5,14319401
2413,3.5,8880979
5668,4,7914588
33679,3,15205635
32587,4,18074088
125,3.5,14634334
1219,4.5,5671356
2231,5,7632071
661,4,16497049
2355,3.5,12990230
587,3,9477784
3087,4,4653366
6333,4,104159
5881,3.5,15478720
8371,5,777480
6987,3.5,6729960
1198,4.5,6890437
8371,3.5,3128999
733,3.5,1122346
904,4,10649552
3107,3.5,18393021
30850,3.5,6841356
3418,4,4085245
2023,4,13326880
915,5,13295088
7091,4.5,2191881
1112,3,9307485
2648,5,14170838
4857,3.5,13102447
1527,5,5480035
55765,4,8584388
539,4,10806598
38061,4,15412976
227,3,17865120
8633,3,11936805
6820,3.5,4016840
2089,3.5,9232168
16,4,6792562
6454,3.5,13707342
3836,4,10458518
1226,4.5,10417099
1288,4,19926319
1784,5,7530625
4246,4,6255713
52694,4.5,8681763
50872,5,15269253
8874,4,9668033
2410,3,1639780
231,5,7574275
314,4,9407611
4993,3,17921792
3926,4,527576
22,4,3734519
2639,3,9244903
32,4,9115110
73261,3.5,12839970
380,4,8190924
3897,3.5,12886925
52287,4,12089887
1234,3,7473167
7445,4,14691576
3785,4,7497922
8644,3,6345997
2011,4,5518275
434,3,4216161
97913,3.5,16908088
1693,5,1910347
5945,3,17701001
235,4,19587417
5008,5,11370719
1375,4,17943509
1221,5,19550875
5679,3,10254461
4571,3.5,13153563
2542,4.5,6911458
2045,3,19385612
1,4,17848939
1193,4,3557273
5137,4,15341195
1380,3,13644403
4896,4,3909605
788,3,16395441
2058,3.5,4594784
3704,3.5,5846638
3006,3.5,17023967
1240,3,2563342
4148,3.5,7126728
39,3,15230585
1387,4.5,2113134
7178,3,5544707
674,4,11654022
3255,3,905092
7444,3,12054952
3471,4.5,1507524
62437,3,19031869
85056,3,3455111
89774,4.5,19541928
588,5,16331036
55908,4,10642998
349,4,6081127
1515,3.5,17192016
1513,3.5,13380248
36529,3.5,9798753
2001,5,9086623
2542,4,3762221
1220,4,19125191
6542,4.5,2869630
7116,4.5,10730531
527,5,11613585
253,3,14498577
4011,3.5,8361133
3452,4.5,3080347
111,3.5,18367355
514,4,11720104
74458,4.5,641133
1199,4.5,233398
2640,4.5,9430240
2797,3,17628505
531,4,6610706
2617,4,8654133
1276,4,19006007
86882,5,13426649
3635,3.5,16176080
3735,3.5,1691611
3076,5,4636560
6084,4.5,11988636
1953,3.5,3841396
2692,4,1656248
786,4,10239101
2641,4,9067852
60069,4,17346150
26662,4,18462837
1136,5,18113970
44195,4.5,3783958
3499,3,2380165
1148,4,9275355
1339,4.5,124753
494,3,18489485
3819,5,19970755
59900,3,11475702
2000,5,17398178
4105,4,7416640
2916,4.5,16968564
3996,4,18317150
59976,4.5,4091853
1221,5,1639351
32587,3.5,2430103
27317,3.5,6848232
3114,3,5523061
1136,5,13888679
26662,3,3079203
3504,3,588677
27660,4,1911597
1357,4,14074016
6638,4,8285620
1197,5,6866735
1036,4.5,2099417
3505,4,14444977
161,3.5,1327597
5872,4,998770
736,3,1547245
466,3.5,7121121
40819,3,14850123
1016,4,15349482
2791,4,620701
592,4,4868727
3238,4,9819150
39446,3,10796508
31,0,9518362
32,5,3007423
3328,5,6756644
1566,3,14247621
3471,5,18380286
951,4,9942887
668,5,3856453
4035,5,1797344
1971,3,2482398
186,3,3075274
914,5,1847478
6796,3,565333
7445,3.5,2405973
2080,4,17664655
1394,4,15072521
858,5,16016390
1196,3,4750812
5060,5,11968668
48,4,18479662
4039,3,15444697
587,4,3350682
7153,5,16797015
48738,4,18143546
4616,3,16544236
2398,4.5,30057
466,3,19499794
778,5,1219239
58332,4,9946691
2406,3,4880479
3399,3.5,9465407
76077,4.5,7804049
416,4,10316312
1029,4,3627733
6858,4,13528328
33004,4,3079007
318,3,13341651
1199,5,4712663
1333,4,780427
2694,4.5,13305592
616,5,4009802
1370,4,339917
2867,3,18312667
1449,5,8776692
196,4.5,6689060
48385,4,9927009
2916,4.5,17925238
260,4,10931907
3578,3,19624478
7449,3.5,12023446
4720,5,17352044
3668,3.5,2547856
32,5,4004034
6867,3.5,10245781
367,5,14650354
79599,3.5,19069788
2517,3,7972687
1250,3,15909317
59369,4,1198217
1215,4,555082
1080,3,1340957
2379,3,19532211
489,3,1701505
2951,3,15625676
3477,4,388016
2580,4,10638907
342,4,15823033
2546,4,10617956
3578,3.5,19787025
1676,3,12578762
2320,4,5743565
1172,3.5,8936578
2529,4,7399618
3101,4,14297754
56782,5,1788342
2716,4,10184680
344,4,9617274
153,4,4710466
51080,4,11788600
26887,3,776498
1129,3,10189486
1682,4,1251726
3681,4,3095671
66509,4.5,14310686
1198,4,6531621
1256,4,11599082
40819,3.5,9392554
252,3.5,3419481
3996,4.5,2473129
1200,5,13602359
2268,4,4800946
4513,4,5143581
2707,3.5,5157727
41566,3.5,15306618
2524,3,5489662
2000,4.5,17574800
4878,5,4170117
1089,4,16329625
364,3,16839754
6690,4,4057115
7578,4.5,6774200
1206,4,5933904
42002,3,10261891
3786,4.5,6705367
543,5,10980863
380,4,6060301
1374,4,12641631
318,5,12584031
589,4,2977756
378,3,7381543
4308,3,3645093
44191,4,1621347
4343,3,9817382
2133,4,6783364
5816,3.5,11190455
3079,3,12922520
592,3,16977708
4866,3,1350155
1188,3,17337435
913,5,2528603
54503,3.5,7003636
6337,4,11187614
6374,4,9606575
1179,5,18232776
3578,4,2741374
151,3.5,3595155
2248,3,5363299
1500,4,14023329
111759,3.5,14933585
68157,5,13258047
3103,3,13616505
72356,4,17376728
3895,4,8293443
2752,3,3475080
457,4.5,10602561
3253,3,4583122
1358,5,15903977
8949,3.5,7810104
6539,4,16107031
3994,5,1473500
203,3.5,18468267
5299,3.5,6940338
1223,4.5,15059857
6185,3.5,19138746
2427,4.5,5226685
4066,3.5,5655836
1240,4.5,11196777
162,5,111197
2003,4,2613047
1267,4,16682315
3507,5,18082178
608,5,18438601
1235,5,17128235
1037,4,16408247
3624,3.5,5402003
8641,4.5,6211972
68237,4.5,15374166
1573,4,7574346
329,5,677550
482,4,9230828
27731,4,5020040
28,4,12709678
2571,3.5,7758630
46970,3.5,6602348
745,3.5,2746018
4310,3,5544707
4011,3.5,5959122
216,3.5,8678
2288,3,10892382
1641,5,17451617
7236,4,1273659
7364,5,2148569
1721,5,4438488
5039,3,4803984
1939,4,17185336
2168,3,2444283
1923,4,3473115
3370,4,12012605
2948,3,4934971
1777,3.5,19350606
7361,5,11870007
6214,5,6263079
611,3,12793211
59995,3.5,10175144
2273,3.5,7817212
586,3,18792540
2021,3.5,367065
2087,3.5,7720677
32,3,16651238
344,3.5,14321169
4036,4,4157383
595,4.5,5144171
4187,3.5,13227398
34,4.5,17803878
69757,4,1422454
4246,5,10029367
3467,4,9363084
239,3,18081554
1207,4.5,7911087
339,4,9346153
69757,4,4195693
1036,4,18047172
318,4,16729502
67255,4.5,17374139
51080,3,13396268
1377,3.5,19787454
912,5,18276588
1616,3.5,966817
8874,3,631773
224,3,1122150
1356,3.5,2259571
1391,3,11438499
5608,5,15143748
2020,4.5,4444972
2539,3.5,18742406
7386,5,17152990
3751,4,881052
3949,4,17719433
431,3.5,327344
39,3.5,9890788
3250,4,6693543
5669,3.5,16352148
2918,3,2721531
7981,4,3793102
833,3,18590378
1175,4.5,4747079
1189,3.5,2869630
1527,5,7106064
349,4.5,20198
33660,4.5,10480289
45880,3,3793102
6215,4,9151028
6378,4,8530808
34,5,1363157
3546,5,17248829
608,4,1050869
6934,5,6143638
593,4.5,9545207
6944,3,2700867
3122,4,7385009
151,3,11401796
5309,3.5,10589826
43912,3,14606079
4700,3.5,9353457
3992,3,17812236
1288,4,1878984
1406,5,1799184
1197,4,14771805
1517,4,4523307
1689,4,19036031
2278,3.5,1584931
2145,5,4844330
1350,4,12027929
2734,3.5,7467469
1500,4,19499598
527,4,6874040
1196,4,5016665
2393,4.5,2533318
1247,5,10672609
3210,3,10536745
2003,3.5,690839
2082,5,9285677
1009,3.5,10454265
3536,4,6742962
34437,4,2523887
2033,3,17618183
2995,4,3896603
3471,3.5,12262775
1261,4,5760033
5782,5,4973176
16,3.5,238113
1994,3.5,1744888
516,3.5,18803935
2159,3,13487749
63082,5,17848939
6996,5,10980988
34,4,2151803
356,5,16859723
2916,3.5,16476939
10,3,17722451
3253,4,3320034
93510,3,8926665
187,3,12142806
2784,5,10689827
34162,3.5,218628
2155,4.5,18177232
5803,3,8284995
647,3,12496282
5952,5,10341424
1032,4,1996399
2097,4,327897
5617,3.5,16027714
5944,3,18880788
2467,3,7756399
2302,5,12877227
608,3.5,10224724
1965,4,231700
231,4,16733593
3081,4,10417920
8373,4,9223523
60514,5,2118278
31162,3.5,7363826
468,4.5,11554
1464,5,19950878
594,3,5342993
1544,3,3435359
48516,4.5,3658024
6461,3.5,6166161
1272,4,2303383
592,3,5903648
1131,4,6527959
3408,4,6508348
34271,3.5,9080658
2797,3,14651140
4720,3,18498166
4902,3.5,10128653
5670,3.5,6389647
88744,3,8102122
1732,4,91087
78499,5,2548929
2291,5,11063735
1367,3,15046659
3397,4,5469819
8961,4,5972286
3730,4.5,15319977
2240,3.5,19188060
3006,3,18961071
59501,3.5,15792938
1396,3.5,1708704
594,4,6357196
1215,4,13041417
947,5,17033111
2915,3,11299992
903,5,2676470
393,4,13787858
165,4,4164491
3481,4,10588577
1376,3,17767174
6870,4,2372307
434,4,7930965
68552,4,19584667
37287,5,16912875
5349,3.5,2788258
2053,0,792804
5679,3,2053016
2858,4.5,10785505
5446,5,14249585
2041,4,14297397
6373,3.5,19530533
6863,4.5,4615146
4979,4.5,17946618
4279,5,3341413
1320,4,7441465
1199,4.5,18272069
2908,3,5406753
4975,3.5,5143652
597,4,6356248
3424,5,5063852
2870,4,13950334
4873,4.5,9055546
3979,4,17832703
2100,3,9148705
2857,5,12206944
3809,4.5,10246657
4504,3,12804107
1500,4,13487749
1909,3.5,5121506
313,3.5,4839061
1527,4,3152681
919,3,4096801
3787,3,9487678
1393,5,15467683
1884,5,9924883
3683,4,15940947
6639,3.5,16179723
40583,3,18149530
1136,5,9204537
27788,3,15632427
2997,3,18251834
5902,4,2205312
80489,4,8367813
1377,4,13131130
1621,3.5,15207795
1270,4,932722
1295,5,9612201
45517,4,11867060
1358,4.5,6756644
3503,4.5,6984936
1625,5,7700996
26242,4.5,19225459
590,4.5,7401029
2997,5,19813548
79185,4.5,5333366
3147,4,633113
3424,5,15291257
1376,4,17226397
6539,5,12118641
89470,3,250758
78574,3.5,4253580
6796,4,12455150
1172,3,2321387
1293,4,12312980
4958,3,7915087
106916,3,9647601
5404,5,7995174
1639,5,3444199
74228,3,16045431
2788,5,10776665
32031,3.5,15783936
589,5,7027176
2728,3,9971017
2421,3,19984186
785,4,17472281
34338,5,4982712
1220,4,3075631
3452,3,3793102
5190,3.5,10368768
91500,4,639401
4878,4.5,15532784
104,3,2257340
1923,3,10319616
3468,4,6786078
50601,4,4982999
356,5,12782531
4085,4,18222293
2692,4,9666068
3510,3.5,6484862
357,3,11061841
3996,5,10025705
34048,3.5,8809733
7493,4,7312781
501,5,7739573
2762,3.5,5919829
71106,3,2643071
4251,3.5,5935440
5463,3,15479774
1198,4,10095540
1797,5,17414414
1974,3,2674218
3418,3.5,12307444
111,4,18726296
185,3,4085798
57353,3.5,2188844
1256,3,10007988
4023,4,16854454
1967,3.5,11314853
1036,3,1152869
8951,4,7759345
711,3,34415
1552,3.5,4119555
33660,3.5,19043265
1682,3.5,1811757
160,3.5,18591879
1297,4,812843
3685,4.5,17745170
1285,4.5,17952441
82744,3.5,13691323
3576,3,14099325
1127,4,16037411
72479,4,6979435
41285,3.5,3915232
3959,4,6427137
866,4,5456782
2085,5,3818606
2085,3.5,16665812
951,4.5,12682530
5120,4,8771226
60069,5,4966602
3030,5,10234476
3160,4,17130004
1394,3,3939271
1198,5,11421568
346,3.5,4702376
91658,4.5,3083722
2709,3,6227458
1834,4.5,6354088
3639,5,14448086
4878,3.5,14796489
705,4,14679199
500,5,8084566
5247,4,14838532
88235,3.5,6579362
2467,4,4844063
480,5,9971375
269,4,581086
892,4,16974066
339,5,409466
3408,4.5,14425457
2797,5,12479975
599,4,5447119
2630,5,20000225
2762,3,12385959
1396,3.5,13677177
5960,4,12293424
2997,5,11195009
3300,3,11772918
39381,4,531380
260,5,541294
72998,4,12341236
1096,4,14350211
2424,3,4779229
2321,4.5,17973266
1610,4.5,14901955
1288,5,7724964
366,5,4597892
257,5,16858312
77818,3,12793765
355,3.5,11742537
1298,3.5,11129979
3317,4,10012703
1590,3,2627817
2186,3,3313978
8641,3.5,3550522
2194,3,56151
2463,3.5,1524616
1394,5,17765834
1270,4,12129537
3198,4,1028204
2517,3.5,10354855
542,3.5,6601170
7451,5,15841732
99149,4.5,8856849
1449,5,14879235
2081,3,15637963
81834,4,14870520
492,5,11877473
1371,3,8815163
2633,4.5,17315860
4973,5,81173
3424,3.5,16443343
3362,5,15764325
3793,5,5163424
6870,5,8267777
38886,4.5,16829342
7380,3.5,10438246
2949,3,1842925
63876,5,6758090
3361,4.5,8691265
1263,3,10592577
1028,4.5,2497455
2819,4,11963167
57368,4,18597415
590,4,2767736
733,3.5,9424900
514,5,7906372
32,4,16515677
6333,3,10732924
3178,4.5,10410258
91048,3.5,16313676
5380,3.5,14797113
60,3,17471228
5445,4.5,11140034
1785,4,8764672
3197,4,4107178
1291,4.5,18221185
79185,4,13133881
37729,5,12589442
3825,3.5,5835314
4121,3.5,2083040
70806,3,3216461
2100,3,6081485
80939,4,8096782
6157,3,12551614
1210,4,2146372
41566,4.5,10575217
3360,3,17430166
514,5,6178020
1169,4,4318609
493,5,9885787
4878,4.5,19094185
1517,4,5299252
1,5,10232225
296,3,4878086
3593,4.5,19413742
2872,3.5,9942887
1967,5,8876889
468,3,16140913
7753,4,4717771
1259,4,2305867
3261,4,1547245
1994,3,4701661
653,4,8743721
356,4,8759241
4306,4,4058097
7438,4.5,14118115
6506,3.5,16113640
551,3.5,12824288
1954,4,19217564
322,3.5,18784253
1268,4,9519828
2877,3.5,12876316
1967,4,18946176
1858,4,15105920
76,4.5,15625943
21,4,1885039
64614,4,2781095
446,4,5249708
1285,4,13507593
1061,3.5,6348586
33166,4,5517721
32,3,6909
8464,3,5608845
77561,4,16475599
4438,4.5,230290
224,4,17058777
56715,5,7444412
6552,4.5,3440698
45,3.5,400660
3869,3.5,10805973
3071,4,4613645
1376,4,9475301
2915,5,15506226
224,3,5826241
3310,4,13876302
7147,4.5,19136586
1079,4,5966946
46723,3,12488977
7153,4.5,16256666
8665,4,7484133
541,4,1637029
589,3.5,12087690
95,3,19614066
786,4,15977097
551,4,8512537
468,4,19870362
7063,3.5,9826026
5121,4,10234476
589,4.5,17974515
594,4.5,2470182
3498,5,766513
32,5,11261091
203,4,18849979
371,3,10564251
33171,3.5,15043284
3702,4,3308800
161,3,7665632
1393,3,14934638
1206,4.5,6329887
2622,3,16949220
34405,3.5,1163086
837,4,17374139
44665,4.5,17680962
3260,4,16476742
1358,5,8475047
1363,3,15777614
1918,3.5,3915540
976,4,9476998
1610,4,4988696
2700,5,9017039
2640,3.5,12407480
5390,4,17344473
766,3,13402751
5388,3,14910312
6280,3.5,18882682
1610,4.5,19533908
4007,4,3377401
4489,4,9484822
2288,3.5,10037815
8169,3,183264
2273,3,7282490
2146,3,18205790
3039,3.5,11738179
41569,4.5,13761763
2053,3,6350516
1928,3,14978808
5952,3,13452028
3300,5,19604081
5752,4,5110540
953,4,17363011
7156,4,14336493
2770,3.5,6370681
1213,4,13854298
40278,4,12270508
380,4,12024267
924,3,2039495
5464,4,3388867
1097,5,1510828
7925,4,14527528
5445,4.5,13299607
4210,4,15849556
6987,4,14122115
3556,3,14063694
1639,4,12357346
3263,3,7748379
480,4,1665945
2161,5,1975019
431,4,9342349
3062,3,17955191
4963,3.5,14007309
87,4.5,1789985
1172,4,9246509
434,3,13228381
2987,5,8492764
1100,4,203303
1027,3.5,5469819
1291,3,2474182
2804,3.5,18633761
356,5,16772261
2942,3,7290510
3082,3,4522807
7254,3.5,3087384
1333,3.5,8713984
1458,4,3137714
1189,4,7750610
54286,5,3203888
6539,3,16024767
1079,5,6334602
6970,3.5,153865
2565,4.5,3411853
53894,4.5,9027487
1265,5,3843789
7153,4.5,18564641
7147,4.5,15461699
1080,5,2671825
260,5,18126615
1278,5,15538910
553,3,8434057
3105,5,5520900
2139,4,13087193
7139,3.5,4093460
2023,3,11189311
3471,3.5,5786878
3643,3.5,14914528
2003,5,17974319
2671,3,12115624
1660,3.5,13794734
1249,3,8964975
3160,3.5,5893039
8917,4,11645573
2405,3,2782435
1682,5,12202657
4015,3.5,6884578
3451,4.5,17279282
1603,3,9818364
58559,4,2214314
3615,3.5,1427008
150,4.5,9935724
1208,4,12302104
1233,4,5944513
81932,4,3248682
231,3.5,14814206
6539,3.5,18796273
6773,3.5,7524998
8836,3,12049612
81845,4,6862574
60950,3.5,9693412
36517,4,14890273
87306,3,6822299
4558,3,19199293
2055,3,7375524
367,3,2912369
6,4,14137797
2359,3,10799918
1089,5,7988761
34359,4,18213648
507,5,11687421
2682,4.5,10626958
2002,4,11225461
1200,4,16011121
3358,4,9355155
3869,3.5,12763117
590,4,118073
55765,4,9232133
1185,4,581086
1292,5,3034928
4844,3,3478455
3639,3,4835061
2100,3.5,10478949
1225,4,3686708
4420,3,15707083
88746,3.5,7676508
1584,3,11465843
4912,4,4130663
2947,4,11625338
5618,4,19694848
1907,3.5,2898027
1265,4,15868381
3807,4,16454023
5902,3.5,11975901
5618,3.5,17082549
93498,4,13911595
1261,3,19141497
1073,4,5798540
437,3,13050973
1190,4,5448762
82,4,15227638
55444,5,18713793
608,5,19592329
337,5,17257635
74789,3,8445023
2291,3.5,13602002
2268,4.5,1511881
7156,3,6862574
6341,3,17702966
1380,4,10368768
4571,3,6280897
5445,3.5,14254104
1962,4,11367415
1965,3.5,10713010
1234,3,523843
1591,4,10912921
2070,3.5,7759345
7247,4.5,14040350
4103,3.5,5876662
50796,3,5314863
2572,5,17076565
434,3,703020
1095,5,19111402
551,4,18201146
3598,4,10799918
1916,4,14791844
3798,3.5,18519937
3088,5,2095256
288,5,13650171
805,4,11295830
2662,4,10423813
2455,4,13112859
40629,3.5,4791677
2262,3,19086719
839,4,9659388
293,5,17895663
58047,3.5,2657680
47,5,3200583
48385,4,4325914
7216,4,18762874
2406,4,7659577
2391,4,5085427
1003,3,11573864
1643,4,15765861
1231,4,4273690
3479,3.5,10617331
1078,4.5,19314261
1079,3,12540290
3827,4,17534006
364,5,7279739
2120,3,18754426
315,3,9780965
377,5,2934731
3175,4,16916608
7743,3.5,9928974
3039,4,11751181
6301,4,16917161
1259,3,8258900
1283,4,7019942
4970,4,12071026
37729,4,18315810
5481,3,17589409
1641,4,10429868
1586,4,19156464
3809,3,17288551
1777,3.5,15259698
2278,4.5,7743039
2628,3.5,8683532
3753,4,7338518
7153,5,5823652
338,3.5,18513328
3275,3,14431583
6535,3,19140782
457,4.5,13482838
86377,4.5,5316898
2676,3,11749770
1198,5,9451423
66,3,8599999
3556,3.5,5235401
1672,3,13667460
2331,4.5,6647213
3203,4,1301165
1257,3.5,2052034
4318,3,14476216
2702,4,4197461
2001,3,16743844
85510,3.5,13842545
586,3.5,9398251
1222,3.5,8245612
58559,4,16932128
3033,4.5,10968253
150,3,15236998
589,4.5,18753086
1499,4,2907941
3578,3,12254202
265,4,1302414
1094,5,6120581
52281,3.5,17874122
2125,4,829775
1278,4.5,8412607
2117,4.5,5760033
3781,4,10874378
1022,3.5,4810860
7444,3.5,1519901
1263,5,15136801
69526,3,9205877
1678,4,3872831
1291,5,7969079
1333,3.5,8934925
7260,3.5,12011336
1200,5,3699871
2064,3.5,14116846
51086,3.5,8934925
5349,4,11728195
589,5,5308682
2378,3,3217247
804,3,19648089
8464,3.5,6500686
3949,5,8043968
55442,4,323968
222,3.5,3834646
1610,3,6759001
300,4,15031889
2413,5,6691579
7089,3,3696567
3967,4,12300532
805,4,11838376
4062,3.5,17135202
3787,5,6287576
2291,4,5068692
21,3,9501199
902,3.5,16074543
2174,4,2517923
1663,3.5,6453428
2671,3.5,19868165
34319,4,18992577
60069,3.5,2099060
1293,3,14965162
2762,4.5,12538950
1260,3.5,16041502
69406,3,15770219
8981,3.5,13155170
910,4,5199055
1089,3.5,6185682
5103,3,6500615
736,5,13921096
6170,4,4934971
368,4,333862
5954,4.5,14702614
2123,3,18961071
3793,5,1684216
236,3,5201805
216,3.5,17130361
43679,4,15482453
1639,3,2691598
4345,3.5,19243372
6565,4,13737724
48598,4.5,2130690
965,4,18932887
480,3,17901824
42004,4,4333380
1127,3,4056561
3615,4,15036962
35836,4.5,16498746
1603,3,10559732
1950,3,11408566
4878,3.5,776498
1721,3.5,16641254
260,5,1562302
3301,3,5420899
6887,3,9793342
1032,3.5,10761894
53972,4.5,2275414
2671,4.5,815594
33830,3.5,6661001
253,3,7932734
7759,4.5,11367415
4128,3.5,18232776
1537,4,2652768
1711,4,14456015
39715,3,10021509
5991,5,856494
2917,4,14843443
8622,4,2119618
1961,5,2487541
1405,3,13261493
6368,4,1825832
2,3,538971
1292,3.5,4285210
1747,4.5,8534450
2174,3,7239036
2019,4.5,5995559
608,4,254652
81847,3,13257851
282,3.5,8066687
1219,4.5,6212688
89864,4,3013191
94478,3.5,670674
527,4.5,1653925
1210,3.5,18555301
7153,3,14057211
1237,4.5,8235289
1010,3,16204210
1194,4,6953502
102194,4.5,18056709
49530,5,14464982
4404,3.5,10012078
1304,5,17745170
1429,3,6681952
3104,5,14735227
3173,3.5,10189486
34319,4,19155285
71264,4.5,1202308
54259,3.5,8983765
4749,4.5,5976930
1201,4.5,11326711
1302,3.5,4944598
82703,4,16308961
288,5,18161354
1193,3,333470
3176,4,5846281
5792,3.5,18947229
2501,3,14526475
55247,5,8648364
2028,5,4648937
2425,3.5,919953
6003,3.5,18820866
3949,4,4947902
27266,3.5,16967386
1390,3,10193128
303,4,3512836
3408,4,6393309
778,5,4228825
2391,5,4362330
7137,3.5,13162565
7051,3,4995285
2291,3,13984232
350,4,3167113
3423,3,9388821
2398,3,18902954
2657,3.5,9080033
52722,3,19165536
163,3.5,1207648
3504,3.5,6073394
2012,4.5,1949998
1674,4,5120595
1129,5,11816211
1004,3,13901057
7489,3.5,5110540
589,4,911968
929,3,16786603
1527,4,16583332
32031,3,7259146
4995,4,6727013
349,3,11685365
5418,3,443061
589,4,6174020
5013,4,12943542
349,3,15888778
